model,contract,item,dim,passed,reason,words,stratum
gpt-5.6-terra,CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_Intellectual Property Agreement.txt,C3,coverage,True,"The brief symmetrically details the licensing grants, non-challenge covenants, and confidentiality duties for both Nuance and SpinCo.",9608,long
gpt-5.6-terra,CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_Intellectual Property Agreement.txt,C4,coverage,True,The brief correctly outlines the termination mechanics before and after the Distribution Date and notes the perpetual license terms.,9608,long
gpt-5.6-terra,CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_Intellectual Property Agreement.txt,C5,coverage,True,"Key risk allocations such as liability caps, broad IP disclaimers, consent requirements for assignment, and exclusive Delaware jurisdiction are all captured.",9608,long
gpt-5.6-terra,CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_Intellectual Property Agreement.txt,U1,usability,True,The note provides sufficient context regarding the spin-off and clearly explains the reciprocal licensing structure and key restrictions for a standalone reader.,9608,long
gpt-5.6-terra,CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_Intellectual Property Agreement.txt,U2,usability,True,"The briefing note uses concise, synthesized bullet points without copying lengthy verbatim text from the contract.",9608,long
gpt-5.6-terra,CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_Intellectual Property Agreement.txt,U3,usability,True,"Obligations and risks are precisely attributed to the responsible party (e.g., Nuance vs. SpinCo) with specific operational details rather than generic boilerplate.",9608,long
gpt-5.6-terra,PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,F1,faithfulness,True,Both parties named in the brief exactly match the contracting entities identified in the contract preamble.,10213,long
gpt-5.6-terra,PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,F2,faithfulness,True,Each listed obligation corresponds directly to specific clauses in the contract and is correctly attributed to the responsible party.,10213,long
gpt-5.6-terra,PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,F3,faithfulness,True,"The term description accurately mirrors Article 17, including the redacted durations and automatic extension mechanism.",10213,long
gpt-5.6-terra,PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,F4,faithfulness,True,"All cited risks, restrictions, liability caps, and indemnities are directly supported by the corresponding contract articles.",10213,long
gpt-5.6-terra,PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,C1,coverage,True,The brief correctly identifies both Elephant Talk Communication Holding AG and T-Mobile Netherlands B.V. as the contracting parties.,10213,long
gpt-5.6-terra,PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,C2,coverage,True,The purpose accurately summarizes the MVNE hosting arrangement and the wholesale service provision governed by the agreement.,10213,long
gpt-5.6-terra,PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,C3,coverage,True,"The brief details material duties for both T-Mobile (service provision, support, data processing) and Elephant Talk (payment, infrastructure, forecasting, compliance).",10213,long
gpt-5.6-terra,PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,C4,coverage,True,"The initial term, notice requirements, automatic renewal, and extension options are all accurately captured from Article 17.",10213,long
gpt-5.6-terra,PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,C5,coverage,True,"Key risk allocations including liability caps, indemnities, termination rights, IP licensing, and customer restrictions are comprehensively covered.",10213,long
gpt-5.6-terra,PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,U1,usability,True,"The note provides sufficient context on parties, scope, duties, and risks to be fully understood without reading the full contract.",10213,long
gpt-5.6-terra,PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,U2,usability,True,The content is structured as concise bullet points summarizing key provisions without copying lengthy verbatim text.,10213,long
gpt-5.6-terra,PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,U3,usability,True,"Obligations and risks explicitly state the responsible party and the specific duty or exposure, avoiding vague generalizations.",10213,long
gpt-5.6-terra,EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.txt,F1,faithfulness,True,"Both Eton Pharmaceuticals, Inc. and Aucta Pharmaceuticals, Inc. are correctly named and match the contract preamble.",10256,long
gpt-5.6-terra,EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.txt,F2,faithfulness,True,Every obligation listed is directly traceable to specific contract sections and correctly attributed to the responsible party.,10256,long
gpt-5.6-terra,EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.txt,F3,faithfulness,True,"The brief accurately reflects Section 11.1's conditions for effectiveness, the absence of a fixed expiry, and the continuation until termination under Section 11.",10256,long
gpt-5.6-terra,EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.txt,F4,faithfulness,True,"All cited risks correspond to explicit contract provisions regarding exclusivity, unilateral termination, payment retention, IP transfer on bankruptcy, liability exclusions, litigation control, and redacted royalty terms.",10256,long
gpt-5.6-terra,EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.txt,C1,coverage,True,"Both contracting parties, Eton and Aucta, are clearly identified in the brief.",10256,long
gpt-5.6-terra,EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.txt,C2,coverage,True,"The purpose accurately summarizes the exclusive license, product development, and regulatory/supply responsibilities outlined in the agreement.",10256,long
gpt-5.6-terra,EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.txt,C3,coverage,True,"Material obligations for both Aucta and Eton are comprehensively represented, covering development, marketing, payments, and regulatory duties.",10256,long
gpt-5.6-terra,EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.txt,C4,coverage,True,"The effective conditions, open-ended duration, and termination framework are correctly captured per Section 11.",10256,long
gpt-5.6-terra,EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.txt,C5,coverage,True,"Key risk allocations including unilateral termination rights, indemnities, liability exclusions, IP litigation control, and exclusivity are all explicitly mentioned.",10256,long
gpt-5.6-terra,EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.txt,U1,usability,True,"The note provides a complete, standalone overview that allows a reader to understand the agreement's structure and key terms without the source text.",10256,long
gpt-5.6-terra,EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.txt,U2,usability,True,The content is efficiently digested into concise bullet points without verbatim clause pasting or unnecessary detail.,10256,long
gpt-5.6-terra,EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.txt,U3,usability,True,"Each obligation and risk specifies the responsible party, exact amounts, timeframes, or conditions, avoiding vague or boilerplate language.",10256,long
gpt-5.6-terra,VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,F1,faithfulness,True,"All three parties named in the brief (VNI, VNE, and Converge) are explicitly identified in the contract's preamble.",10705,long
gpt-5.6-terra,VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,F2,faithfulness,True,Every listed obligation accurately reflects specific sections of the contract and is correctly attributed to the responsible party.,10705,long
gpt-5.6-terra,VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,F3,faithfulness,True,"The brief's term dates, renewal conditions, and post-expiry survival for uncompleted work exactly match Section 9.1 of the contract.",10705,long
gpt-5.6-terra,VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,F4,faithfulness,True,"All cited risks, including fee structures, liability caps, warranty disclaimers, IP ownership, and termination triggers, are directly supported by the contract text.",10705,long
gpt-5.6-terra,VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,C1,coverage,True,The brief correctly identifies all three contracting entities listed in the agreement's opening paragraph.,10705,long
gpt-5.6-terra,VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,C2,coverage,True,"The purpose accurately summarizes the agreement as a maintenance, support, and professional services contract operating alongside a subscription license.",10705,long
gpt-5.6-terra,VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,C3,coverage,True,"The brief comprehensively details material duties for both VNE (service delivery, training, SOWs) and Converge (payments, Level 1 support, reporting, cooperation).",10705,long
gpt-5.6-terra,VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,C4,coverage,True,"The initial term end date, mutual renewal requirement, and survival clause for pending work plans are all correctly captured.",10705,long
gpt-5.6-terra,VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,C5,coverage,True,"Key risk allocations such as the liability cap, consequential damages exclusion, IP transfer for enhancements, and short payment cure period are all explicitly noted.",10705,long
gpt-5.6-terra,VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,U1,usability,True,"The note provides sufficient context on parties, scope, obligations, and risks to be fully understood without referencing the original contract.",10705,long
gpt-5.6-terra,VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,U2,usability,True,The content is concisely summarized in bullet points without copying long verbatim clauses from the agreement.,10705,long
gpt-5.6-terra,VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,U3,usability,True,"Obligations and risks clearly specify the responsible party, exact amounts, timeframes, and conditions, avoiding vague boilerplate language.",10705,long
gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,F1,faithfulness,True,"Both ScanSource, Inc. and Cisco Systems, Inc. are explicitly named as the contracting parties in the agreement's preamble.",12904,long
gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,F2,faithfulness,True,"All listed obligations correspond directly to specific sections of the agreement, such as Sections 3, 4, 6, 10, 17, 19, 20, 21, 25, and Exhibit B.",12904,long
gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,F3,faithfulness,True,"The term stated in the brief accurately reflects Section 18.1 and 18.2 of the contract, including the two-year initial term, extension rights, and termination provisions.",12904,long
gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,F4,faithfulness,True,"Every risk cited, including liability caps, indemnities, termination rights, and inventory repurchase conditions, is explicitly detailed in Sections 11, 15, 18, 22, 23, and 24.",12904,long
gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,C1,coverage,True,"The brief correctly identifies both ScanSource, Inc. and Cisco Systems, Inc. as the contracting parties.",12904,long
gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,C2,coverage,True,The purpose accurately summarizes the non-exclusive distribution appointment and the comprehensive operational terms governing the relationship.,12904,long
gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,C3,coverage,True,"The key obligations section clearly delineates duties for both Distributor and Cisco, covering purchasing, support, reporting, warranties, and insurance.",12904,long
gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,C4,coverage,True,"The term section correctly captures the two-year initial duration, Cisco's unilateral extension right, and the mutual termination for convenience and for cause provisions.",12904,long
gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,C5,coverage,True,"Material risk allocations, including liability caps, consequential damages waivers, indemnities, termination consequences, and non-exclusivity, are thoroughly addressed in the risks section.",12904,long
gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,U1,usability,True,"The briefing note provides a clear, standalone summary of the agreement's structure, obligations, and risks without requiring external reference.",12904,long
gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,U2,usability,True,The note uses concise bullet points and paraphrased summaries rather than copying lengthy contract clauses verbatim.,12904,long
gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,U3,usability,True,Each obligation and risk explicitly identifies the responsible party and the specific contractual requirement or limitation.,12904,long
gpt-5.6-terra,ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement.txt,F1,faithfulness,True,"The brief correctly identifies Reynolds Group Holdings Inc. and Reynolds Consumer Products Inc., which are the only parties named in the agreement.",17207,long
gpt-5.6-terra,ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement.txt,F2,faithfulness,True,Every listed obligation corresponds to specific sections in the agreement and is correctly attributed to either RGHI or RCP.,17207,long
gpt-5.6-terra,ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement.txt,F3,faithfulness,True,"The term description accurately reflects Section 6.1 and the varying service terms in the exhibits, correctly noting the absence of a renewal clause.",17207,long
gpt-5.6-terra,ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement.txt,F4,faithfulness,True,"All listed risks, including liability caps, termination rights, and cost allocations, are directly supported by specific contract provisions.",17207,long
